conceptID,term,Type,MTurk_E,MTurk_P,MTurk_A,US_E,US_P,US_A,org_E,org_P,org_A
1096,diner,Identities,.46789473,.079736844,.42631578,.41279802,-.15804599,.44983822,1.37,-.33000001,1.6
1097,diplomat,Identities,.41150001,.55874997,.23080808,.37013805,.57183909,.19093853,1.2,2.21,.80000001
272,direct,Behaviors,.36714286,.44646227,.34716982,.46800503,.49425289,.26213595,1.59,1.9400001,1.02
1858,dirty,Modifiers,-.48640776,-.26820388,-.067475729,-.30991215,-.27011496,.038834982,-1.51,-.72000003,.33000001
273,disable,Behaviors,-.689951,.26299021,.32843137,-.60853195,.15229884,.18122979,-2.7,.75,.76999998
1859,disabled,Modifiers,-.38016304,-.36016482,-.360989,-.26725218,-.41666669,-.55016178,-1.34,-1.23,-1.49
1098,disabled_person,Identities,.086813189,-.27888888,-.27802199,.14930993,-.37068969,-.47249189,.31999999,-1.0700001,-1.25
274,disagree_with,Behaviors,.0074999994,.27727273,.22247474,.096612319,.29885057,.28478968,.11,1.26,1.09
1860,disagreeable,Modifiers,-.43203884,.013106797,.25776699,-.27227098,-.083333343,.30420715,-1.36,-.07,1.15
275,disappoint,Behaviors,-.6040476,-.075721152,-.082932696,-.62107903,-.12068966,-.39482197,-2.75,-.2,-1.01
1861,disappointed,Modifiers,-.57187498,-.4389706,-.37536764,-.53826851,-.39367816,-.51779932,-2.4200001,-1.15,-1.39
276,disapprove_of,Behaviors,-.26805556,.063611113,-.020054944,-.13425343,.25287357,-.077669874,-.81,1.1,-.029999999
1862,disapproving,Modifiers,-.31910378,.125,.046698116,-.32496861,.06896551,-.029126188,-1.5700001,.46000001,.12
277,disbelieve,Behaviors,-.15394737,.054947916,-.07447917,-.11166874,.14942528,-.19741097,-.72000003,.74000001,-.40000001
278,discharge,Behaviors,-.13009709,.31893203,.1157767,-.046424069,.37931031,-.0032362188,-.46000001,1.54,.2
1099,disciplinarian,Identities,.15760869,.56155914,.32634407,.063989982,.46839079,.26213595,-.02,1.85,1.02
279,discipline,Behaviors,.17128713,.40272278,.33415842,.29987454,.48275861,.27831718,.92000002,1.9,1.0700001
280,discomfort,Behaviors,-.59447116,.014663463,.15096153,-.50564611,.10632182,.10032365,-2.29,.58999997,.51999998
281,disconcert,Behaviors,-.42395833,.052864585,.085416667,-.28230861,.063218385,-.064724892,-1.4,.44,.0099999998
1863,disconcerted,Modifiers,-.40302199,-.29697803,-.14725275,-.3023839,-.23850575,-.12621357,-1.48,-.61000001,-.18000001
1864,discontented,Modifiers,-.59483695,-.40434784,-.33043477,-.44792968,-.20114943,-.38834947,-2.0599999,-.47999999,-.99000001
282,discourage,Behaviors,-.53775001,.079750001,.1215,-.57089078,-.048850581,.0032362717,-2.55,.050000001,.22
1865,discouraged,Modifiers,-.61930692,-.51707923,-.46287128,-.54830611,-.51436782,-.66666663,-2.46,-1.5700001,-1.85
283,discredit,Behaviors,-.43567961,.086407766,.18058252,-.38017562,.29310343,.13915859,-1.79,1.24,.63999999
1866,discreet,Modifiers,.39925742,.12722772,-.4660891,.32998747,.21839081,-.75728154,1.04,.98000002,-2.1300001
284,discriminate_against,Behaviors,-.78836632,-.038118809,.24975,-.80677533,-.077586211,.025889991,-3.49,-.050000001,.28999999
285,discuss_something_with,Behaviors,.53014708,.29730392,.1879902,.47804266,.33908045,.0064725196,1.63,1.4,.23
286,disenchant,Behaviors,-.36108246,-.0051546381,.09348958,-.26725218,.057471253,-.071197383,-1.34,.41999999,-.0099999998
287,disgrace,Behaviors,-.6604839,.15698925,.2876344,-.55834377,.12643678,.074433684,-2.5,.66000003,.44
1867,disgusted,Modifiers,-.52812499,-.15336539,-.092067309,-.50062728,-8.5638856e-09,.071197435,-2.27,.22,.43000001
1868,disheartened,Modifiers,-.58154207,-.46869159,-.46471962,-.55081552,-.38793105,-.60517794,-2.47,-1.13,-1.66
1869,dishonest,Modifiers,-.71925002,-.24900991,-.039356437,-.71894604,-.14367817,-.15210353,-3.1400001,-.28,-.25999999
1100,dishwasher,Identities,.49226803,.030670101,.44510308,.49560854,-.031609204,.33009711,1.7,.11,1.23
288,disillusion,Behaviors,-.47603092,.13814433,.050773196,-.36511916,.25,.051779963,-1.73,1.09,.37
289,dislike,Behaviors,-.34836957,-.036413044,.045054946,-.22961102,.071839072,-.12297732,-1.1900001,.47,-.17
1870,disloyal,Modifiers,-.74400002,-.067499995,.061999999,-.70890832,-.043103456,-.035598677,-3.0999999,.07,.1
290,dismay,Behaviors,-.5219298,.10372807,.061842106,-.40276033,.011494242,-.071197383,-1.88,.25999999,-.0099999998
1871,dismayed,Modifiers,-.46811223,-.39566326,-.28035715,-.41530734,-.24712645,-.32038832,-1.9299999,-.63999999,-.77999997
291,dismiss,Behaviors,-.40159574,.1930851,.097872339,-.35257208,.27586204,.045307469,-1.6799999,1.1799999,.34999999
1872,disobedient,Modifiers,-.51188117,.035643563,.33019802,-.4504391,-.031609204,.32038838,-2.0699999,.11,1.2
292,disobey,Behaviors,-.32205883,.19240196,.20808823,-.27979922,.18965515,.12297736,-1.39,.88,.58999997
293,disparage,Behaviors,-.6275568,-.0076704537,.17414773,-.50062728,.063218385,.032362487,-2.27,.44,.31
294,displease,Behaviors,-.48324177,-.10027473,.032499999,-.38770387,-.045977019,.0032362717,-1.8200001,.059999999,.22
1873,displeased,Modifiers,-.48777175,-.21032609,-.10274725,-.4504391,-.15517242,-.29449835,-2.0699999,-.31999999,-.69999999
295,dispute,Behaviors,-.013520408,.18333334,.34005103,.043914702,.31609195,.43042073,-.1,1.3200001,1.54
296,disqualify,Behaviors,-.31691176,.34754902,.20759805,-.21455455,.36781609,.17799355,-1.13,1.5,.75999999
1101,disregard,Identities,-.34234694,.0020408181,-.14719388,-.19196984,.071839072,-.11003233,-1.04,.47,-.13
1874,disreputable,Modifiers,-.60289472,-.27236843,.089627661,-.46549559,-.28448275,.21035601,-2.1300001,-.76999998,.86000001
297,disrespect,Behaviors,-.70336539,-.11081731,.20216346,-.70890832,.011494242,.23948222,-3.0999999,.25999999,.94999999
1875,disrespectful,Modifiers,-.61388892,-.14267677,.33686867,-.69887072,-.27586207,.28802592,-3.0599999,-.74000001,1.1
1876,dissatisfied,Modifiers,-.54065657,-.43030304,-.21742424,-.54579669,-.29022989,-.54368931,-2.45,-.79000002,-1.47
298,dissuade,Behaviors,.0054347827,.31086957,.13351648,.076537035,.37931031,.061488699,.029999999,1.54,.40000001
1877,distant,Modifiers,-.30769232,-.26177883,-.48365384,-.27227098,-.080459781,-.73462778,-1.36,-.059999999,-2.0599999
299,distract,Behaviors,-.310177,.15752213,.34867257,-.16687575,.23850572,.34304208,-.94,1.05,1.27
300,distress,Behaviors,-.65880954,.15714285,.37452382,-.46549559,.18103448,.23300974,-2.1300001,.85000002,.93000001
1878,distressed,Modifiers,-.61761904,-.3797619,-.014523811,-.54077792,-.43103448,.12621363,-2.4300001,-1.28,.60000002
1102,district_attorney,Identities,.22788461,.62211537,.44783655,.26976162,.62068969,.30744338,.80000001,2.3800001,1.16
301,distrust,Behaviors,-.29175824,-.059065934,-.17280219,-.29485568,.16666666,-.26213589,-1.45,.80000001,-.60000002
1879,distrustful,Modifiers,-.39313725,-.2127451,-.10196079,-.48557085,-.20114943,-.20064722,-2.21,-.47999999,-.41
302,disturb,Behaviors,-.48776042,.14296874,.41796875,-.46298614,.18390805,.43042073,-2.1199999,.86000001,1.54
1880,disturbed,Modifiers,-.56122446,-.37270409,-.029896908,-.53324968,-.18390805,.0064725196,-2.4000001,-.41999999,.23
303,divorce,Behaviors,-.30236319,.11840796,.20957711,-.43789205,.27011493,.0032362717,-2.02,1.16,.22
1103,divorce_lawyer,Identities,-.016758243,.45247254,.36675823,-.013801736,.5,.19417478,-.33000001,1.96,.81
1881,divorced,Modifiers,-.33909774,-.16597745,.061090227,-.35508153,-.16666667,-.025889942,-1.6900001,-.36000001,.13
1104,divorcee,Identities,-.24166667,.0073033711,-.084482759,-.14930989,-.048850581,-.012944957,-.87,.050000001,.17
1105,do_nothing,Identities,-.56304348,-.63130432,-.70934784,-.43538263,-.8160919,-.789644,-2.01,-2.6199999,-2.23
1106,doctor,Identities,.64740568,.64080191,.32358491,.74404019,.78160918,.051779963,2.6900001,2.9400001,.37
1882,dogmatic,Modifiers,-.21764706,.11104651,.20639534,.041405294,.02586206,.16181232,-.11,.31,.70999998
1107,doll,Identities,.31523809,-.60595238,-.66595238,.41279802,-.5229885,-.72491902,1.37,-1.6,-2.03
1108,dolt,Identities,-.4299342,-.51184213,-.27434212,-.174404,-.46839079,-.39158574,-.97000003,-1.41,-1
1883,dominant,Modifiers,.060377356,.66179246,.48023808,.27728984,.77011496,.47572815,.82999998,2.9000001,1.6799999
304,dominate,Behaviors,-.41766304,.54650539,.42284945,-.27979922,.61781603,.50809062,-1.39,2.3699999,1.78
1884,domineering,Modifiers,-.27888888,.46055555,.47694445,-.27227098,.59482759,.40129453,-1.36,2.29,1.45
1109,dope,Identities,-.47228262,-.50489128,-.37472826,-.23713925,-.49425289,-.43689317,-1.22,-1.5,-1.14
305,dote_on,Behaviors,.25176767,.11540404,.13030303,.22961105,.048850562,-.035598677,.63999999,.38999999,.1
306,double_cross,Behaviors,-.73663366,.12623762,.2220297,-.67126721,.23563217,.14886734,-2.95,1.04,.67000002
307,doubt,Behaviors,-.16504854,-.037135921,-.13651961,-.17189457,.060344823,-.2135922,-.95999998,.43000001,-.44999999
1885,doubtful,Modifiers,-.22738095,-.30047619,-.29619047,-.2547051,-.31034485,-.45954689,-1.29,-.86000001,-1.21
1886,downhearted,Modifiers,-.53964645,-.4520202,-.49974748,-.4504391,-.35057473,-.6504854,-2.0699999,-1,-1.8
1110,drag_queen,Identities,.063366339,.13168317,.44183168,.15181935,.10344826,.5825243,.33000001,.57999998,2.01
308,draw_near_to,Behaviors,.37797031,.24851485,-.033663366,.45796737,.24712645,-.33333331,1.55,1.08,-.81999999
309,dress,Behaviors,.26520619,.2579897,.093041241,.39272273,.25574711,-.14886728,1.29,1.11,-.25
310,drink_to,Behaviors,.46009615,.27043268,.28317308,.36762863,.23850572,.42394823,1.1900001,1.05,1.52
311,drink_with,Behaviors,.30563724,.11642157,.21495098,.29485571,.13505746,.26213595,.89999998,.69,1.02
312,drive_out,Behaviors,-.34634832,.3505618,.50926965,-.26976159,.31896552,.28478968,-1.35,1.33,1.09
313,drone_on_at,Behaviors,-.45408162,-.097448982,.17653061,-.44792968,-.17816094,-.1003236,-2.0599999,-.40000001,-.1
1111,dropout,Identities,-.51262379,-.51262379,-.33292079,-.40025091,-.7241379,-.29773459,-1.87,-2.3,-.70999998
1887,drowsy,Modifiers,-.33131579,-.47499999,-.6926316,-.35759094,-.41379312,-.83171517,-1.7,-1.22,-2.3599999
314,drug,Behaviors,-.80121356,.22888349,-.021116504,-.77415299,.22126436,-.21682845,-3.3599999,.99000001,-.46000001
1112,drug_addict,Identities,-.63725489,-.60539216,.026715687,-.56838137,-.7270115,-.061488647,-2.54,-2.3099999,.02
1113,drug_dealer,Identities,-.71826923,.30769232,.3041262,-.49309909,.36206895,-.24271843,-2.24,1.48,-.54000002
1114,drunk,Identities,-.54543269,-.4733173,.22331731,-.3500627,-.48563221,.48220068,-1.67,-1.47,1.7
1115,drunkard,Identities,-.58143562,-.47054455,.20767327,-.47553322,-.57471263,.16828482,-2.1700001,-1.78,.73000002
1888,drunken,Modifiers,-.47427884,-.44567308,.3014423,-.26223335,-.52011496,.50161815,-1.3200001,-1.59,1.76
1889,dull,Modifiers,-.40659341,-.44725275,-.62005496,-.43789205,-.67241377,-.89967632,-2.02,-2.1199999,-2.5699999
1890,dumb,Modifiers,-.53271025,-.58224297,-.37593457,-.47804263,-.67528737,-.52427179,-2.1800001,-2.1300001,-1.41
1116,dummy,Identities,-.36177886,-.55961537,-.37908652,-.24968629,-.704023,-.55987054,-1.27,-2.23,-1.52
1117,dunce,Identities,-.45054346,-.54103261,-.35163042,-.35257208,-.67528737,-.38511324,-1.6799999,-2.1300001,-.98000002
315,dupe,Behaviors,-.69829547,.13323864,.20142046,-.53324968,.16091952,.058252446,-2.4000001,.77999997,.38999999
1891,dutiful,Modifiers,.38085586,.13310811,.0069819824,.59849435,.33333331,-.10679609,2.1099999,1.38,-.12
1892,eager,Modifiers,.39505494,.24945055,.37417582,.43287331,.21264367,.51132685,1.45,.95999998,1.79
1893,earnest,Modifiers,.57622546,.33995098,.027205881,.65119195,.34482756,-.17799351,2.3199999,1.42,-.34
1894,easygoing,Modifiers,.59362745,.15245098,-.30759805,.56085324,.19827586,-.35275078,1.96,.91000003,-.88
316,eat_with,Behaviors,.53664774,.17102273,.10284091,.74905896,.295977,.25566345,2.71,1.25,1
1895,eccentric,Modifiers,.24447368,.19210526,.31710526,.34002513,.27011493,.48867318,1.08,1.16,1.72
1118,economist,Identities,.26201922,.20600961,-.03389423,.2873275,.20402297,-.15210353,.87,.93000001,-.25999999
1896,ecstatic,Modifiers,.6732673,.42673266,.54529703,.76411545,.58908045,.65048546,2.77,2.27,2.22
1119,editor,Identities,.37132353,.36960784,.2240196,.34002513,.42528737,.0064725196,1.08,1.7,.23
317,educate,Behaviors,.83333331,.69485295,.25294116,.90715182,.87068963,.0064725196,3.3399999,3.25,.23
1897,educated,Modifiers,.8568421,.69105262,.17631578,.9297365,.89655167,.061488699,3.4300001,3.3399999,.40000001
1120,education_administrator,Identities,.45240384,.39783654,.27163461,.42785445,.53735626,.11326864,1.4299999,2.0899999,.56
1121,educator,Identities,.70099998,.49175,.24625,.6762861,.66091955,.016181253,2.4200001,2.52,.25999999
1898,effective,Modifiers,.7631188,.59108913,.29603961,.80175662,.75287354,.16828482,2.9200001,2.8399999,.73000002
1899,efficient,Modifiers,.72926134,.48210227,.26420453,.81932247,.71551722,.38187703,2.99,2.71,1.39
1900,egoistic,Modifiers,-.52853537,.07272727,.42373738,-.47553322,-.014367823,.3980583,-2.1700001,.17,1.4400001
1901,egotistical,Modifiers,-.56674999,.147,.34599999,-.40526971,-.017241389,.38511327,-1.89,.16,1.4
1902,elated,Modifiers,.73810679,.50703883,.43859223,.80175662,.5431034,.40776703,2.9200001,2.1099999,1.47
318,elbow,Behaviors,-.47686172,.10159574,.38856384,-.34755328,.063218385,.26213595,-1.66,.44,1.02
1903,elderly,Modifiers,.15569307,-.28284314,-.48564357,.21455459,-.27298853,-.73462778,.57999998,-.73000002,-2.0599999
319,elect,Behaviors,.33210227,.38039774,.12386364,.53575909,.7270115,.50161815,1.86,2.75,1.76
1122,electrical_engineer,Identities,.56436169,.41755319,.14388297,.49811795,.39942527,.022653747,1.71,1.61,.28
1123,electrical_linesman,Identities,.38131312,.18611111,.20656566,.32245922,.12068965,.042071223,1.01,.63999999,.34
1124,electrician,Identities,.39038461,.22860576,.246875,.38519448,.060344823,-.10355984,1.26,.43000001,-.11
1904,elegant,Modifiers,.57789475,.41835105,-.21842106,.61606026,.44827583,-.27508086,2.1800001,1.78,-.63999999
1125,elementary_school_student,Identities,.4122549,-.31053922,.5862745,.42032623,-.30747128,.605178,1.4,-.85000002,2.0799999
1126,elementary_school_teacher,Identities,.65194446,.4075,.39833334,.73651195,.45689651,.16181232,2.6600001,1.8099999,.70999998
320,elude,Behaviors,-.032670453,.11221591,-.12329546,-.051442884,.0229885,-.27184463,-.47999999,.30000001,-.63
321,embarrass,Behaviors,-.66064358,-.029455446,.3282178,-.52321196,.2097701,.40129453,-2.3599999,.94999999,1.45
1905,embarrassed,Modifiers,-.51200002,-.48880598,-.24067165,-.4554579,-.45114943,-.26213589,-2.0899999,-1.35,-.60000002
322,embezzle_from,Behaviors,-.85198021,.12995049,-.0039603966,-.71643662,.13505746,-.18446599,-3.1300001,.69,-.36000001
1906,embittered,Modifiers,-.56962365,-.36370969,-.19489247,-.33751565,-.37068969,-.31391582,-1.62,-1.0700001,-.75999999
323,embrace,Behaviors,.70994622,.45994624,-.083967388,.85445422,.65229887,-.33333331,3.1300001,2.49,-.81999999
1907,emotional,Modifiers,.21346153,.036778845,.19326924,.069008805,-.0632184,.032362487,0,0,.31
1908,empathetic,Modifiers,.6980769,.39543268,-.068990387,.68381429,.40229884,-.38511324,2.45,1.62,-.98000002
324,employ,Behaviors,.69289476,.64236844,.24394737,.67879552,.66091955,2.4111911e-08,2.4300001,2.52,.20999999
1909,employed,Modifiers,.79427081,.46822917,.39114583,.86951065,.58045977,.1747573,3.1900001,2.24,.75
1127,employee,Identities,.41184211,-.094736844,.31157896,.32998747,-.16954024,-.0032362188,1.04,-.37,.2
1128,employer,Identities,.30426136,.51789773,.21335228,.46298623,.67241377,.15857607,1.5700001,2.5599999,.69999999
1910,empty,Modifiers,-.68345588,-.6505515,-.59963238,-.73149306,-.64080459,-.91909385,-3.1900001,-2.01,-2.6300001
325,emulate,Behaviors,.113,-.054000001,.118,.24466752,.1005747,-.029126188,.69999999,.56999999,.12
326,enchant,Behaviors,.39875001,.44999999,.15656565,.46047679,.51149422,-.074433632,1.5599999,2,-.02
327,encourage,Behaviors,.76197916,.56927085,.34479165,.93224591,.77011496,.33009711,3.4400001,2.9000001,1.23
328,endanger,Behaviors,-.82309526,.18714286,.38357142,-.73651189,.26149425,.32686087,-3.21,1.13,1.22
329,endorse,Behaviors,.49199998,.46625,.25600001,.52321202,.43103448,.26213595,1.8099999,1.72,1.02
330,endure,Behaviors,.17975,.091919191,-.22828282,.16436639,.12068965,-.41100317,.38,.63999999,-1.0599999
1129,enemy,Identities,-.69117647,.24534313,.24656862,-.6260978,.24425288,.23948222,-2.77,1.0700001,.94999999
1911,energetic,Modifiers,.66927081,.54869789,.66067708,.79422837,.67241377,.83171523,2.8900001,2.5599999,2.78
331,engage,Behaviors,.42211539,.33052886,.33028847,.51819324,.50287354,.31067961,1.79,1.97,1.17
1130,engineer,Identities,.51884234,.40517241,.23596059,.50815558,.49425289,.029126244,1.75,1.9400001,.30000001
332,enjoy,Behaviors,.70654207,.38294393,.15373832,.80677539,.50862068,.10679615,2.9400001,1.99,.54000002
333,enrage,Behaviors,-.67543477,.31086957,.54195654,-.51819319,.40517241,.56310683,-2.3399999,1.63,1.95
1912,enraged,Modifiers,-.6228261,.11263441,.60108697,-.57841903,.32183909,.80582529,-2.5799999,1.34,2.7
334,enrapture,Behaviors,.26724139,.39224139,.19040698,.11417819,.47988504,.11003239,.18000001,1.89,.55000001
335,enslave,Behaviors,-.94044119,.31568629,.35563725,-.90213293,.56321841,.3786408,-3.8699999,2.1800001,1.38
336,ensnare,Behaviors,-.48532608,.34704301,.24347825,-.34755328,.2729885,.11003239,-1.66,1.17,.55000001
1913,enterprising,Modifiers,.53072917,.50182289,.48229167,.43538269,.46839079,.27184466,1.46,1.85,1.05
337,entertain,Behaviors,.60272276,.4569307,.50099009,.62358844,.40517241,.55339807,2.21,1.63,1.92
338,enthrall,Behaviors,.39569893,.3967742,.25994623,.49309915,.52586204,.36893207,1.6900001,2.05,1.35
1914,enthralled,Modifiers,.4163889,.15786517,.22416666,.53826851,.37068963,.36893207,1.87,1.51,1.35
1915,enthusiastic,Modifiers,.6938172,.52553761,.56209677,.78419071,.61206895,.67961162,2.8499999,2.3499999,2.3099999
339,entice,Behaviors,.081578948,.26368421,.19342105,.10915937,.40804595,-.038834922,.16,1.64,.090000004
340,entrap,Behaviors,-.68131316,.29166666,.13282828,-.44792968,.22413792,.084142417,-2.0599999,1,.47
341,entreat,Behaviors,.12698863,-.0071022729,.10965909,.2923463,.14080459,-.087378614,.88999999,.70999998,-.059999999
1131,entrepreneur,Identities,.49472222,.45527777,.4813889,.46800503,.51149422,.57605183,1.59,2,1.99
342,entrust,Behaviors,.50841343,.36322114,-.049271844,.65621078,.57471263,-.27184463,2.3399999,2.22,-.63
1916,entrusting,Modifiers,.36778352,.21314433,-.094791666,.52572149,.38505745,-.2135922,1.8200001,1.5599999,-.44999999
1917,envious,Modifiers,-.50597829,-.40000001,-.16576087,-.40777913,-.28448275,-.30420709,-1.9,-.76999998,-.73000002
1132,environmentalist,Identities,.55364078,.21966019,.21626213,.59598494,.1235632,.18122979,2.0999999,.64999998,.76999998
343,envy,Behaviors,-.49951923,-.32692307,-.20120192,-.52572137,-.31321838,-.2200647,-2.3699999,-.87,-.47
1918,erratic,Modifiers,-.41676137,-.13636364,.54545456,-.19698866,-.21264368,.56310683,-1.0599999,-.51999998,1.95
